name,id,comment,time,positive_prob,sentiment
无敌有寂寞,1878442213,今日解签，宜下山。,2019/12/12 10:29,0.537718,1
XTOOTX,323071304,老掌教叹息道 “当年顶风尿十丈，如今年迈却湿鞋。老了，老了，不服气不行啊。”,2019/12/12 10:29,0.123832,0
zzc林,1338562363,徐凤年认得那枚将军令，也就认得了马夫的身份只有一个称号 丑徐晓的地支死士之一妃子坟一战，活下来的其实不止袁左宗，还有这名死士他所杀之人不比白熊袁左宗少多少这名铁石心肠的死士在初见世子殿下时，也曾有过一瞬即逝的失神 在书写密信其中四字时，他的手在轻微颤抖 世子白头,2019/12/12 10:28,0.148921,0
颺_颿,288390769,死战,2019/12/12 10:28,1,1
总有一个人27,429065304,跪求作者出个女声版的！,2019/12/12 10:28,0.640679,2
花落风轻叹,534051344,最喜欢的就是木剑温不胜了,2019/12/12 10:27,0.952989,2
R洛夫人er,1892980346,评论区大佬频频 ,2019/12/12 10:26,0.453238,1
二十公分长又黑,1339881749,他破例一天两算,,0.52549,1
花落风轻叹,534051344,大哥好认真哈哈哈 ,2019/12/12 10:25,0.884389,2
R洛夫人er,1892980346,觉得很赞,2019/12/12 10:25,0.952953,2
G-ALAXYssss,318032387,听着这歌脑子里全是雪中！武当，武帝城，悲凉！,2019/12/12 10:25,0.32735,0
二十公分长又黑,1339881749,风紧，扯呼,2019/12/12 10:23,0.37853,0
不惧风浪_,1882288242,雪中悍刀行,2019/12/12 10:22,0.50925,1
戴上耳机-_RCIM,343361456,本次列车是通往2020的列车，严禁携带悲伤，烦恼，痛苦，忧虑等危险品上车，带上你的微笑，快乐，健康，吉祥 ，好运上车吧，下一站你将到成长站，幸福站，快乐站，发财站，祝您旅途愉快，健康幸福永相伴。,2019/12/12 10:20,0.988502,2
榡柯植物,33293178,雪中悍刀行，赞的,2019/12/12 10:20,0.905761,2
Ocean-Do,95355703,逃不过“左手”“右手”必火定律 幽灵 ,2019/12/12 10:19,0.680067,2
小小黑子白,1352969192,在下守护徐婴无名,2019/12/12 10:15,0.520764,1
石原女士-,321016024,床甲 裴南苇,2019/12/12 10:14,0.523878,1
swaterme,279322269,没人想起笨南北和李当心吗,2019/12/12 10:13,0.199593,0
只因悲伤,350680478, 大少爷，这是村边菜园子偷来的黄瓜，能生吃。呸呸呸，这玩意能生吃？灰头土面的世子殿下坐在小土包上，将啃了一口的黄瓜丢出去老远，熬了一柱香时间，世子殿下有气无力朝蹲边上狂啃黄瓜的老黄招手 唉，老黄，帮我把那根黄瓜捡回来，实在没力气起身了。少爷风不扯呼了。,2019/12/12 10:11,0.009337,0
-人约黄昏后--,1848182128,我看了四五遍才大概明白,2019/12/12 10:11,0.353221,0
ShtoLGrash,1693007427,叽叽喳喳的惹人烦,2019/12/12 10:11,0.38005,0
月山秋上,496098291,好像大家都去谈恋爱了 留下我一人独自建设社会主义,2019/12/12 10:08,0.580363,2
蓝桉zZzZ,318314369,爱了爱了,2019/12/12 10:05,1,1
置我于死地者必将赐我以后生,474553518,我就是个人渣，我看不得你没了我还过得潇洒，看你和别人快活。凭什么啊，你都说你喜欢我了，你没了我怎么能跟个没事儿人一样。你就该痛苦，没了我你应该活得生不如死，每日每夜的祈祷上苍替我讨回来，不要尊严不要自由，你该是具行尸走肉，我才是你的心脏，我才是你的生活。你该奉我为神。,2019/12/12 10:05,0.0520456,0
Dystpopia,264676256,小二，给少爷上酒呐！,2019/12/12 10:05,0.674005,2
回头看看我好嘛-,1318211373,这里我哭了,2019/12/12 10:01,0.584762,2
回头看看我好嘛-,1318211373,我邓太阿的弟子，不容别人欺负,2019/12/12 9:59,0.405112,0
只因悲伤,350680478,雪中,2019/12/12 9:58,0.572866,2
ominse,9941298,我叫阿良，逼良为娼的良,2019/12/12 9:58,0.517426,1
bai敬亭的女朋友,1747521318,对,2019/12/12 9:56,0.558054,2
HE俊杰惹,1911628704,生日快乐,2019/12/12 9:52,0.562611,2
别和我抢橘子,339734082,雪中悍刀行？,2019/12/12 9:52,0.325507,0
常州大菠萝,316320948,下山等我的人叫小落 可爱 ,2019/12/12 9:49,0.691368,2
梦魇之ww,1800027882, 上山 对 多多捂脸 ,2019/12/12 9:48,0.559367,2
早川003,1958977253,昨天晚上我们班唱歌别人唱 出山 ，我和她扛歌我唱 下山 ,2019/12/12 9:47,0.527835,1
4班小班长,466625478,原谅我看成了“要不要下山买菜 多多大笑 ”,2019/12/12 9:45,0.635528,2
熊_yy,633564339,高考作文还真用了这句话,2019/12/12 9:44,0.447509,0
小耶丫头,397795580,雪上悍刀行 码住了,2019/12/12 9:43,0.422448,0
PEDRO-JARVIS,1384659558,此后如竟没有炬火，我便是唯一的光,2019/12/12 9:40,0.256982,0
你找莱斯特吗,335843304,会不会又是步出山后尘？ 汗 ,2019/12/12 9:40,0.285257,0
胖乐儿1017,94087786, 流感 流感 你个魔鬼,2019/12/12 9:40,0.453138,1
akaSennnnn,334499720,这个路人甲把我笑死了,2019/12/12 9:39,0.394882,0
岛田洁的舞蹈,429792793,北凉悲凉,2019/12/12 9:39,0.473351,1
可乐分你半瓶,1451850779,还有我,2019/12/12 9:37,0.530561,1
大汤圆娃娃,535954357,牵丝戏前奏 和慕夏一起听 最后听听杰伦十八年前的一首歌刀马旦,2019/12/12 9:35,0.708039,2
遵循古,1535927184,2018年末一首叫出山的歌火了2019年末一首叫下山的歌火了2020年是不是该归山了 ,2019/12/12 9:35,0.414954,0
大汤圆娃娃,535954357,听一下刀马旦吧 十八年前的歌 听完再听牵丝戏,2019/12/12 9:33,0.502621,1
柿子_vXNk,495686402,天不生你李淳罡岂不是很无趣，剑来，借千剑成陆地剑仙,2019/12/12 9:32,0.205406,0
扣柴扉丶,1299879743,应该是数算吧 大笑 大笑 大笑 大笑 ,2019/12/12 9:29,0.50144,1
俗套181130,1687634775,雪中悍刀行,2019/12/12 9:29,0.50925,1
十哥的八九弟,1304118803,庆余年 更新无偿 懂得私 多多耍酷 ,2019/12/12 9:27,0.606672,2
大汤圆娃娃,535954357,去听一下刀马旦,2019/12/12 9:27,0.620303,2
54Wenhao,428956863,下山理发 ,2019/12/12 9:27,0.507074,1
童童zzzz,2031870874,沈剑心 ,2019/12/12 9:25,0.496526,1
旧时光AM,423258078,雪中无零评雪中无零评,2019/12/12 9:25,0.177902,0
名最难起,482571852,18年出山，19年下山，20年归山,2019/12/12 9:25,0.643687,2
山鬼_ealh,1749445052, 周先生,2019/12/12 9:24,0.541115,1
旧时光AM,423258078,雪中无零评,2019/12/12 9:24,0.313618,0
我gxq,434411885,看了！！！,2019/12/12 9:22,0.4291,0
蹦蹦蹦蹦蹦蹦-,1877517751,居然没人背正气歌？ 我来！天地有正气 杂然赋流形下则为河岳 上则为日星于人曰浩然 沛乎塞苍冥皇路当清夷 含和吐明庭时穷节乃见 一一垂丹青！在齐太史简 在晋董狐笔在秦张良椎 在汉苏武节为严将军头 为嵇侍中血为张雎阳齿 为颜常山舌或为辽东帽 清操厉冰雪或为出师表鬼神泣壮烈,2019/12/12 9:22,0.624814,2
Luan-chen,120928774,雪中悍刀行,2019/12/12 9:21,0.50925,1
我gxq,434411885,哈哈哈，抖音的毒,2019/12/12 9:20,0.364963,0
哪冒出的,591501856,雪中悍刀行,2019/12/12 9:20,0.50925,1
丶丶念旧丶丶,491852959,你们说的李玉斧是出自那个小说吗？,2019/12/12 9:19,0.148493,0
我的眼中失去光芒,117843209,我想你了,2019/12/12 9:15,0.540221,1
枝楠不知道,496459573,小落 到底是谁？,2019/12/12 9:14,0.338885,0
清和月十三--,532509959,同一个人编的曲,2019/12/12 9:14,0.613216,2
pugisi,429228397,和别的真不一样，慢热啊,2019/12/12 9:14,0.463333,1
pugisi,429228397,看到轩辕坐地升陆地神仙,2019/12/12 9:14,0.503292,1
pugisi,429228397,现在看的还挺有意思,2019/12/12 9:13,0.67982,2
旧时光AM,423258078,雪中之后再无江湖,2019/12/12 9:13,0.355197,0
pugisi,429228397,对啊，尤其是对凤年太温柔了,2019/12/12 9:13,0.589721,2
十哥的八九弟,1304118803,庆余年 更新至大结局 无偿 懂得私 多多耍酷 ,2019/12/12 9:12,0.674011,2
提着兔子去北京jin,496161471,好歌，继续加油,2019/12/12 9:12,0.601003,2
lougreat,1307295293,十七歲 練就絕世武功,2019/12/12 9:11,0.552382,2
夜-深邃,516427417,要不要下山买菜,2019/12/12 9:11,0.5639,2
路过风雨有傲气180627,1502107198,这和，慕夏，节奏好像,2019/12/12 9:11,0.575471,2
翘脚老板w,1622507032,这种歌怎么都有这么多人听我惊了,2019/12/12 9:10,0.161191,0
看他付出,1713406482,去年出山，今年下山，明年是不是炸山 惊恐 惊恐 ,2019/12/12 9:10,0.612756,2
流云么么哒,482123209,在下王也，拜见老天师,2019/12/12 9:08,0.483013,1
错失我,1341390384,龙象军在此死战！,2019/12/12 9:07,0.538575,1
你笑起来真的特美,544444976,他说的不就是么,2019/12/12 9:06,0.229506,0
阿瑟斯的苦笑,1817132448,自折木剑出江湖 我以手足换手足,2019/12/12 9:05,0.517949,1
柒拾点叁,1323734803,哥哥听歌意境挺高的呀,2019/12/12 9:03,0.796109,2
苏轩冉-,1327923504, 薛之谦 ,2019/12/12 9:03,0.53156,1
苏轩冉-,1327923504,哈哈哈,2019/12/12 9:03,0.725334,2
念譮痛191108,2037289328,女,2019/12/12 9:02,0.470463,1
阿瑟斯的苦笑,1817132448,断折木剑出江湖 我以手足换手足,2019/12/12 9:02,0.462605,1
木姀子书,473928622,有没有和我一样想到王也道长的 ,2019/12/12 9:01,0.658137,2
咸鱼与曼妥思IV,50330715,买,2019/12/12 9:00,0.556354,2
李易峰家的小花花,1327142760,莫名我觉得中间读的部分像李现声音哈哈哈,2019/12/12 8:57,0.450447,1
真的别笑了,365668617,读别的书都幻想自己是主角，但读雪中只幻想自己是那三十万北凉军中的一个小小的北凉卒,2019/12/12 8:53,0.373928,0
ChenliNNN_,268896391,上山 下山 ,2019/12/12 8:51,0.582828,2
我是只是一个配角,543737552,全是,2019/12/12 8:51,0.582846,2
少废话就看见skr,127165655,技术活儿，当赏,2019/12/12 8:51,0.568962,2
98年纯真,1517385358,好像左手指月,2019/12/12 8:50,0.53078,1
aosimakesi,348425088,是的，你不是一个人,2019/12/12 8:50,0.625804,2
半梦半醒1432947523,1432947523,节奏曲调很惬意舒服，歌词也很朴实,2019/12/12 8:49,0.987554,2
未来可期wlj,1501459276,“今夜月色真美.不知风是否也温柔.”“风也有它的归宿.”来自soul的呓语,2019/12/12 8:47,0.519133,1
uohcuij,81778242,握草，雪中,2019/12/12 8:46,0.500016,1
自古弓兵幸运A,82489415,哈哈哈哈哈哈 傲娇,2019/12/12 8:46,0.799128,2
路悠1806,1475637405,中毒了,2019/12/12 8:46,0.431923,0
不见北凉故人归,261843173,兄弟你转身离开的江湖，不管你愿不愿意我都要替你走上一段。这一刻这一夜，满城只听到一句话，拓跋菩萨 我有一剑学自中原剑客温华，这一剑请你出城。,2019/12/12 8:45,0.238003,0
深碍i190329,1808859162,小说，雪中悍刀行,2019/12/12 8:43,0.516289,1
深碍i190329,1808859162,各位看官是预定这首歌为雪中片头曲了吗 呆 ,2019/12/12 8:42,0.469355,1
死夜无昼,134930432,听着 想睡觉 不是应该下山猛虎啸山林吗 没劲,2019/12/12 8:41,0.167007,0
誰见了初陽映薄雪,1547520658,上山，下山，徒儿出山了,2019/12/12 8:41,0.601924,2
眺望深蓝,129299215,呃 其实我没听清楚在唱啥,2019/12/12 8:41,0.290965,0
YY神人,1434325625,如果我带着醉意出生，与生俱来的醉意，或许就能让我忘记所有悲伤。,2019/12/12 8:40,0.540281,1
b4by4ngle,353980996,我特么以为我进抖音了,2019/12/12 8:38,0.135988,0
挣十六块,1399462064,这是什么电视剧吗还是小说还是漫画？,2019/12/12 8:38,0.127703,0
GM-c1029,1896396964,漫天云海翻滚，黄鹤齐鸣，萦萦绕绕，挥之不散的是那句 今日解签，宜下江南！,2019/12/12 8:38,0.523687,1
威風堂堂哔咔,1419854937,下山，来出山吧,2019/12/12 8:37,0.577865,2
一只来自火星的皮卡丘,1721900767,武极镇八荒。“错了师父别，啊”,2019/12/12 8:34,0.645988,2
明月清风小星辰,430425255,道法孜然？？ 多多捂脸 ,2019/12/12 8:33,0.467264,1
一枕明月对酒酣,541918524,“你为什么下山？”,,0.366485,0
杨小童_,1740182935,人间值得！,2019/12/12 8:33,0.911859,2
应临子,119877186,那没事了,2019/12/12 8:33,0.465233,1
应临子,119877186,？？？随便说？你咋不谈论政治呢？,2019/12/12 8:33,0.082138,0
道道三安,1876541462,徐骁，这个男人，一人就灭掉了六国，屠戮七十余城，号阳间人屠仍记得，这个男人嘱托小年，照顾好姐姐和弟弟，还有徐家三十万铁骑 还记得，老人的最后一句话 “爹睡会儿”“你想要江湖，我便给你一座。你想要天下，我就给你一个。而我呢，就想要个儿子，你给不给！”,2019/12/12 8:29,0.736237,2
李卓璞一路长虹,493584292,尽悬北凉刀,2019/12/12 8:28,0.330251,0
小巨人VeryBigMan,61042734,你是不是饿了朋友,2019/12/12 8:28,0.35026,0
绯色的道路,391857138,今日我再入陆地神仙境， 剑来 ,2019/12/12 8:26,0.568214,2
小小小小小小北啊,1896568588,取次花丛懒回顾，半缘修道半缘君,2019/12/12 8:23,0.522943,1
好感吗W还是P,572250336,道法自然吧，为什么是孜然呢，有什么用意吗？,2019/12/12 8:22,0.216098,0
爱吃狗肉人士,1458282551,搞不懂好听在那里 难道是我品味有问题？ 汗 汗 汗 ,2019/12/12 8:22,0.0302677,0
陪你凉夏伴你暖冬,361936499,满满的粗壮手臂 画面,2019/12/12 8:20,0.74505,2
热友大叔,383920011,张三丰后来成了承前启后的武功大宗师，但郭襄早已出家创立峨眉派了，如果你觉得这是小说，那么，金庸先生无论自己，还是身为作家的成就，都已名动四海，后来变得更好的他，但是他追到夏梦女士了吗。等你变优秀再去追女孩，会发现那个女孩和你当初爱的样子，不一样了。万物皆流，你会变，你以为别人不会,2019/12/12 8:19,0.724232,2
你的Ann,124508782,择天记 剑圣苏离,2019/12/12 8:16,0.587265,2
高先森啊阿西吧,517351776,口水歌。呸,2019/12/12 8:15,0.485463,1
天空books,1317138820,祝所有男孩子 剑眉星眸 清新俊逸 挺鼻薄唇 风流倜傥 潇洒英俊 古雕刻画 淡定优雅 飘逸宁人 探扇浅笑 俊美无涛 气宇轩昂 风度翩翩 仪表堂堂 貌若潘安 威风凛凛祝所有女孩子 多喝热水。,2019/12/12 8:13,0.892104,2
梧桐不怕,2072783921,诸葛青，你败过吗。,2019/12/12 8:13,0.292429,0
烜赫不止一时,608672793,右手一剑刺身前，只有我一个人听到这句的时候想到了刺身么？我觉得我应该不是一个人 大哭 ,2019/12/12 8:12,0.411887,0
又酷又污又爱吃醋的小少爷,1309635543,去年出山，今年下山，明年炸山,2019/12/12 8:12,0.695003,2
五月170714,541235013,就快考试了 前几天他突然又开始私聊我 不知道什么时候开始我们只在三个人的群里说话 没有两个人的单独对话 前几天他朋友圈分享了这首歌 然后第二天给我发短视频唱了一段 当天晚上一点多通电话 通到我睡着 不知道他什么时候挂断的 每次打电话之后他都会躲我好久 这次不知道要躲到什么时候,2019/12/12 8:12,0.764875,2
siomarry,430151974,最近超越抖音好喜欢这个。超越，我喜欢你啊啊啊啊啊啊啊啊啊啊 但是马上要考研了，我要屏蔽你的任何消息，不然太消耗时间了 超越，我永远喜欢你 ,2019/12/12 8:09,0.878255,2
#NAME?,116803410,为什么听到这首歌就想到岛主 大哭 ,2019/12/12 8:08,0.459584,1
美男子如此多娇,394276254,武当山王也，拜见老天师！,2019/12/12 8:08,0.498791,1
天真颜陌婳,1774182394,老天师下山，，，,2019/12/12 8:07,0.576965,2
素顔最傾絾,1923821772,早呀,2019/12/12 8:06,0.628006,2
杨青川1905,1825752740,好听啊，好听啊！,2019/12/12 8:06,0.788581,2
Theonly同桌的你,1591876196,悟空，师傅，师傅，师傅唐僧。悟空，悟空，悟空,2019/12/12 8:05,0.798552,2
Echo叮,345203060,第一次武当下山前往金陵时，心有所虑，来回踱步望金顶，踏出山门走进金陵被眼前繁花渐欲迷人眼，卷入纷乱，忽忆下山前对师傅言我欲逍遥快活隐士一生，遂独自华山磨剑石看漫天飘雪，云梦杏林居结太阴首义，风雷岛云颠之颠领天海沉浮，暗香归去兮月夜遇千里白雾，得心。可江湖莫测谁又能独自安守一生。,2019/12/12 8:03,0.857792,2
淡然丶呢,1316201984,今日解签，宜下江南。,2019/12/12 8:02,0.532394,1
心碎失魄,533735341,昨天，刚刚熬夜看雪中，听着这首歌一直无法入眠！,2019/12/12 8:01,0.4924,1
严依霖,1666338969,现在听下山有没有满是金刚芭比的兄弟,2019/12/12 7:55,0.57497,2
瞳瑾f,320218764,好听！！！！！,2019/12/12 7:54,0.55656,2
自带卤水的豆腐脑,406848743,口水歌,2019/12/12 7:53,0.533271,1
怎么注册都是请换一个,636329284,早 白天睡不醒 晚上睡不着,2019/12/12 7:52,0.643508,2
野良千代,261789176,床甲 裴南苇,2019/12/12 7:51,0.523878,1
王家陆少,1611357678,那么问题来了，要不要买菜？,2019/12/12 7:49,0.300207,0
BLACK先生1709,600121244,卧槽发现没了？单曲循环然后来评论起看这些评论，出不去了尼玛，太有意境了,2019/12/12 7:47,0.0346391,0
一个骚猪小皮皮,93752595,师傅我快坚持不住了,2019/12/12 7:44,0.779557,2
乔熙悦,629452311,什么破b人,2019/12/12 7:42,0.145241,0
无佛-,1668811175,雪中冲,2019/12/12 7:39,0.529187,1
shinerainbow,559620270,好听,2019/12/12 7:34,0.595459,2
